year,time_period,time_identifier,geographic_level,country_code,country,data_version,subject_name,characteristic_value,perc_astar_grade_achieved,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,other,perc_astar_a_grade_achieved,perc_astar_b_grade_achieved,perc_astar_c_grade_achieved,perc_astar_d_grade_achieved,perc_astar_e_grade_achieved,entry_count
2015,201415,Academic year,National,E92000001,England,Final,Further mathematics,Female,28,31,19.9,10.9,6.2,3.3,0.8,59,79,90,96,99,3818
2015,201415,Academic year,National,E92000001,England,Final,Further mathematics,Male,29,27.7,20.5,11.2,6.8,3.5,0.9,57,78,89,96,99,9877
2015,201415,Academic year,National,E92000001,England,Final,French,All students,9,30.4,28.8,18.5,9.7,3.4,0.4,39,68,86,96,100,8991
2015,201415,Academic year,National,E92000001,England,Final,French,Female,8,30.2,29.3,18.6,9.7,3.5,0.5,38,68,86,96,100,6226
2015,201415,Academic year,National,E92000001,England,Final,French,Male,10,30.8,27.7,18.5,9.9,3.3,0.4,40,68,86,96,100,2765
2015,201415,Academic year,National,E92000001,England,Final,Economics,All students,9,23.4,29.1,21.4,11.5,4.8,1,32,61,83,94,99,26204
2015,201415,Academic year,National,E92000001,England,Final,Economics,Female,10,25.5,28.7,20.1,10.1,4.2,1,36,65,85,95,99,8515
2015,201415,Academic year,National,E92000001,England,Final,Economics,Male,8,22.3,29.3,22.1,12.1,5.1,1,30,60,82,94,99,17689
2015,201415,Academic year,National,E92000001,England,Final,Drama,All students,4,11.9,30.8,30.6,17.3,4.6,0.6,16,47,78,95,99,11914
2015,201415,Academic year,National,E92000001,England,Final,Drama,Female,5,13.3,32.7,30.4,14.8,3.4,0.5,18,51,81,96,100,8136
2015,201415,Academic year,National,E92000001,England,Final,Drama,Male,3,8.8,26.5,31,22.7,7.2,1,12,38,69,92,99,3778
2015,201415,Academic year,National,E92000001,England,Final,Design & technology,All students,4,12.4,25.1,27,21.1,8.7,1.4,17,42,69,90,99,11323
2015,201415,Academic year,National,E92000001,England,Final,Design & technology,Female,6,14.7,28,26.3,17.9,6.6,0.7,20,48,75,93,99,4732
2015,201415,Academic year,National,E92000001,England,Final,Design & technology,Male,3,10.7,23,27.5,23.4,10.2,1.9,14,37,65,88,98,6591
2015,201415,Academic year,National,E92000001,England,Final,Computer science,All students,3,13.2,20.9,23.5,22.1,14,3.2,16,37,61,83,97,4838
2015,201415,Academic year,National,E92000001,England,Final,Computer science,Female,4,17.3,22.3,19.7,22.5,11.8,2.2,22,44,64,86,98,417
2015,201415,Academic year,National,E92000001,England,Final,Computer science,Male,3,12.8,20.7,23.9,22,14.2,3.3,16,36,60,82,97,4421
2015,201415,Academic year,National,E92000001,England,Final,Chemistry,All students,10,23.4,26.4,19.6,12.8,6.9,1.2,33,60,79,92,99,46625
2015,201415,Academic year,National,E92000001,England,Final,Chemistry,Female,8,23.4,27.1,20.1,13,6.8,1.1,32,59,79,92,99,22940
2015,201415,Academic year,National,E92000001,England,Final,Chemistry,Male,11,23.3,25.6,19.1,12.7,7,1.3,34,60,79,92,99,23685
2015,201415,Academic year,National,E92000001,England,Final,Business studies,All students,4,11.4,27.6,30,19,7.2,1.3,15,43,73,92,99,24261
2015,201415,Academic year,National,E92000001,England,Final,Business studies,Female,4,12.4,28.2,28.9,18.2,7.2,1.3,16,44,73,92,99,9779
2015,201415,Academic year,National,E92000001,England,Final,Business studies,Male,3,10.7,27.1,30.7,19.6,7.3,1.3,14,41,72,91,99,14482
2015,201415,Academic year,National,E92000001,England,Final,Biology,All students,10,18.4,23.4,21.3,16.2,9.5,1.5,28,52,73,89,98,55150
2015,201415,Academic year,National,E92000001,England,Final,Biology,Female,10,18.7,23.7,21.4,15.8,9.2,1.3,29,52,74,90,99,33432
2015,201415,Academic year,National,E92000001,England,Final,Biology,Male,9,18,22.9,21.2,16.8,10,1.8,27,50,71,88,98,21718
2015,201415,Academic year,National,E92000001,England,Final,Art & design,All students,12,16.3,29.2,25.9,12.5,3.4,0.7,28,58,83,96,99,40747
2015,201415,Academic year,National,E92000001,England,Final,Art & design,Female,13,17.4,30.4,25.3,11.2,2.7,0.6,30,60,86,97,100,31118
2015,201415,Academic year,National,E92000001,England,Final,Art & design,Male,11,12.6,25.3,27.8,16.9,5.6,1,23,49,76,93,99,9629
2015,201415,Academic year,National,E92000001,England,Final,Accounting and finance,All students,1,11.3,22.7,25.9,21.1,13.5,4.3,13,35,61,82,96,2529
2015,201415,Academic year,National,E92000001,England,Final,Accounting and finance,Female,2,11.9,19.1,26.8,21.8,14,4.5,14,33,60,82,96,829
2015,201415,Academic year,National,E92000001,England,Final,Accounting and finance,Male,1,11,24.5,25.4,20.7,13.3,4.2,12,36,62,82,96,1700
2016,201516,Academic year,National,E92000001,England,Final,Use of mathematics,All students,NA,4.8,16.3,26.8,31.2,19.4,NA,NA,NA,NA,NA,NA,1585
2016,201516,Academic year,National,E92000001,England,Final,Use of mathematics,Female,NA,NA,19,27,29.7,17.8,0,NA,NA,NA,NA,NA,489
2016,201516,Academic year,National,E92000001,England,Final,Use of mathematics,Male,NA,NA,15.1,26.6,31.8,20.1,NA,NA,NA,NA,NA,NA,1096
2016,201516,Academic year,National,E92000001,England,Final,Total subjects,All students,8,18.1,27.1,24.7,14.6,5.9,1.2,26,54,78,93,99,744162
2016,201516,Academic year,National,E92000001,England,Final,Total subjects,Female,8,18.5,28.5,25.2,13.7,5,0.9,26,55,80,94,99,410804
2016,201516,Academic year,National,E92000001,England,Final,Total subjects,Male,9,17.5,25.2,24.1,15.7,7,1.5,26,52,76,91,98,333358
2016,201516,Academic year,National,E92000001,England,Final,Total Music,All students,4,14.9,26.1,27.3,19,7.2,1.2,19,45,73,92,99,6155
2016,201516,Academic year,National,E92000001,England,Final,Total Music,Female,4,16.4,27.7,26.8,17.7,6.2,0.9,21,48,75,93,99,2649
2016,201516,Academic year,National,E92000001,England,Final,Total Music,Male,4,13.7,24.8,27.7,20.1,7.9,1.4,18,43,71,91,99,3506
2016,201516,Academic year,National,E92000001,England,Final,Total Modern  languages,All students,10,31,29,17,8,3,1,42,71,88,96,99,26796
2016,201516,Academic year,National,E92000001,England,Final,Total Modern  languages,Female,10,31,29,17,8,3,1,42,71,88,96,99,17104
2016,201516,Academic year,National,E92000001,England,Final,Total Modern  languages,Male,10,32,29,17,8,3,1,42,71,88,96,99,9692
2016,201516,Academic year,National,E92000001,England,Final,Total Maths,All students,18,24.4,22.4,16.2,11.1,6.2,1.2,43,65,81,92,99,81532
2016,201516,Academic year,National,E92000001,England,Final,Total Maths,Female,16,25.5,23.8,16.7,11.1,6,1,41,65,82,93,99,31494
2016,201516,Academic year,National,E92000001,England,Final,Total Maths,Male,20,23.8,21.6,15.9,11.1,6.3,1.3,44,65,81,92,99,50038
2016,201516,Academic year,National,E92000001,England,Final,Total English,All students,6,13.7,29.3,32.4,15.8,2.7,0.3,20,49,81,97,100,76175
2016,201516,Academic year,National,E92000001,England,Final,Total English,Female,6,14.4,30.3,31.9,14.9,2.4,0.3,20,50,82,97,100,55576
2016,201516,Academic year,National,E92000001,England,Final,Total English,Male,6,11.9,26.7,33.6,18,3.5,0.5,18,44,78,96,100,20599
2016,201516,Academic year,National,E92000001,England,Final,Total Classical studies,All students,9,24.5,30.4,21.8,9.9,3.3,0.8,34,64,86,96,99,6158
2016,201516,Academic year,National,E92000001,England,Final,Total Classical studies,Female,9,26.4,30.7,21.3,9.3,2.9,0.6,35,66,87,97,99,3632
2016,201516,Academic year,National,E92000001,England,Final,Total Classical studies,Male,10,21.7,30,22.6,10.9,3.8,1,32,62,84,95,99,2526
2016,201516,Academic year,National,E92000001,England,Final,STEM subjects,All students,14,22,23,18,13,8,1,36,60,78,91,98,231965
2016,201516,Academic year,National,E92000001,England,Final,STEM subjects,Female,12,23,24,19,13,7,1,35,59,78,91,99,98455
2016,201516,Academic year,National,E92000001,England,Final,STEM subjects,Male,15,22,23,18,13,8,2,37,60,78,91,98,133510
2016,201516,Academic year,National,E92000001,England,Final,Statistics,All students,3,10,20.5,29.1,22.3,12.7,2.1,13,34,63,85,98,731
2016,201516,Academic year,National,E92000001,England,Final,Statistics,Female,NA,NA,23.3,26.7,NA,NA,1,NA,NA,NA,NA,NA,300
2016,201516,Academic year,National,E92000001,England,Final,Statistics,Male,NA,NA,18.6,30.9,NA,NA,2.8,NA,NA,NA,NA,NA,431
2016,201516,Academic year,National,E92000001,England,Final,Spanish,All students,9,26.7,31.1,20,9.7,3.2,0.5,36,67,87,96,100,7455
2016,201516,Academic year,National,E92000001,England,Final,Spanish,Female,9,26.7,30.8,19.9,9.8,3.4,0.5,36,66,86,96,100,4906
2016,201516,Academic year,National,E92000001,England,Final,Spanish,Male,9,26.7,31.6,20.2,9.5,2.8,0.5,35,67,87,97,100,2549
2016,201516,Academic year,National,E92000001,England,Final,Sociology,All students,6,13.5,27.3,28.7,16.9,6.3,1.5,19,47,75,92,98,30974
2016,201516,Academic year,National,E92000001,England,Final,Sociology,Female,6,14.7,28.1,28.2,15.8,5.7,1.3,21,49,77,93,99,23884
2016,201516,Academic year,National,E92000001,England,Final,Sociology,Male,4,9.6,24.7,30.6,20.4,8.1,2,14,39,69,90,98,7090
2016,201516,Academic year,National,E92000001,England,Final,Russian,All students,37,52.7,7,2.2,NA,NA,0.3,89,96,98,NA,NA,1067
2016,201516,Academic year,National,E92000001,England,Final,Russian,Female,37,53.1,5.6,2.1,NA,NA,0.5,90,96,98,NA,NA,567
2016,201516,Academic year,National,E92000001,England,Final,Russian,Male,36,52.2,8.6,2.2,NA,NA,0,88,97,99,NA,NA,500
2016,201516,Academic year,National,E92000001,England,Final,Religious studies,All students,6,18.7,30.5,25.6,13.6,4.9,1.1,24,55,80,94,99,22641
2016,201516,Academic year,National,E92000001,England,Final,Religious studies,Female,5,19.4,31.4,25.6,13,4.4,0.9,25,56,82,95,99,15638
2016,201516,Academic year,National,E92000001,England,Final,Religious studies,Male,6,17.1,28.4,25.8,14.9,6,1.4,24,52,78,93,99,7003
2016,201516,Academic year,National,E92000001,England,Final,Psychology,All students,6,13.2,27.2,27.1,17.6,7.8,1.8,19,46,73,91,98,55896
2016,201516,Academic year,National,E92000001,England,Final,Psychology,Female,6,14.6,28.5,26.5,16,6.7,1.4,21,49,76,92,99,42698
2016,201516,Academic year,National,E92000001,England,Final,Psychology,Male,3,8.6,22.9,29.2,22.5,11.1,2.9,11,34,64,86,97,13198
2016,201516,Academic year,National,E92000001,England,Final,Polish,All students,21,38.4,17.9,12,5.6,NA,NA,60,78,90,95,NA,783
2016,201516,Academic year,National,E92000001,England,Final,Polish,Female,24,39.6,18.1,10.1,4.1,NA,NA,64,82,92,96,NA,507
2016,201516,Academic year,National,E92000001,England,Final,Polish,Male,16,36.2,17.4,15.6,8.3,NA,NA,52,70,85,93,NA,276
2016,201516,Academic year,National,E92000001,England,Final,Physics,All students,10,21.2,22.7,19.2,15.1,10.1,2.2,31,53,73,88,98,31048
2016,201516,Academic year,National,E92000001,England,Final,Physics,Female,10,24.2,23.2,18.5,13.6,9.1,1.8,34,57,76,89,98,6652
2016,201516,Academic year,National,E92000001,England,Final,Physics,Male,10,20.3,22.6,19.4,15.5,10.4,2.3,30,52,72,87,98,24396
2016,201516,Academic year,National,E92000001,England,Final,Physical education,All students,4,13.8,25.5,25.7,19.1,10.9,1.2,18,43,69,88,99,11763
2016,201516,Academic year,National,E92000001,England,Final,Physical education,Female,6,18.5,28.9,25.7,14.1,6.7,0.5,24,53,79,93,100,5468
2016,201516,Academic year,National,E92000001,England,Final,Physical education,Male,2,9.8,22.5,25.8,23.4,14.6,1.8,12,34,60,84,98,6295
2016,201516,Academic year,National,E92000001,England,Final,Other social studies,All students,6,14.8,28.4,25.9,16.4,6.6,1.8,21,49,75,91,98,3220
2016,201516,Academic year,National,E92000001,England,Final,Other social studies,Female,6,15.2,29.7,25.3,16.2,6.3,1.9,21,50,76,92,98,1917
2016,201516,Academic year,National,E92000001,England,Final,Other social studies,Male,7,14.3,26.5,26.9,16.8,7.2,1.8,21,47,74,91,98,1303
2016,201516,Academic year,National,E92000001,England,Final,Other sciences,All students,7,19.3,24.8,22.8,16.8,8,1.6,26,51,74,90,99,3562
2016,201516,Academic year,National,E92000001,England,Final,Other sciences,Female,6,19,27.5,20.9,17.5,8,1.5,25,52,73,90,98,1094
2016,201516,Academic year,National,E92000001,England,Final,Other sciences,Male,7,19.4,23.5,23.7,16.5,7.9,1.7,27,50,74,90,98,2468
2016,201516,Academic year,National,E92000001,England,Final,Other mathematics,All students,60,14.1,14.1,NA,0,NA,NA,74,88,NA,NA,NA,85
2016,201516,Academic year,National,E92000001,England,Final,Other mathematics,Female,73,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,11
2016,201516,Academic year,National,E92000001,England,Final,Other mathematics,Male,58,NA,16.2,NA,0,NA,NA,NA,NA,NA,NA,NA,74
2016,201516,Academic year,National,E92000001,England,Final,Other communication studies,All students,2,10.7,34.6,36.3,13.6,2.2,0.4,13,47,84,97,100,10281
2016,201516,Academic year,National,E92000001,England,Final,Other communication studies,Female,2,11.9,36.8,34.5,12.1,2,0.2,14,51,86,98,100,6084
2016,201516,Academic year,National,E92000001,England,Final,Other communication studies,Male,2,9,31.4,38.9,15.8,2.4,0.7,11,42,81,97,99,4197
2016,201516,Academic year,National,E92000001,England,Final,Other classical studies,All students,4,17.4,37.4,26.2,NA,NA,1,22,59,85,NA,NA,1097
2016,201516,Academic year,National,E92000001,England,Final,Other classical studies,Female,3,20.4,38.1,23.1,NA,NA,NA,24,62,85,NA,NA,506
2016,201516,Academic year,National,E92000001,England,Final,Other classical studies,Male,5,14.9,36.7,28.8,10.5,NA,NA,20,57,85,96,NA,591
2016,201516,Academic year,National,E92000001,England,Final,Other  modern  languages,All students,14,38,29.3,12.3,4,1.9,1,52,81,93,97,99,7436
2016,201516,Academic year,National,E92000001,England,Final,Other  modern  languages,Female,15,40.1,28,11.5,3.5,1.5,0.8,55,83,94,98,99,4357
2016,201516,Academic year,National,E92000001,England,Final,Other  modern  languages,Male,12,35.1,31.1,13.4,4.8,2.5,1.3,47,78,91,96,99,3079
2016,201516,Academic year,National,E92000001,England,Final,Other  languages,All students,11,29,30.2,17.4,6.9,2.9,2.5,40,70,88,95,98,2350
2016,201516,Academic year,National,E92000001,England,Final,Other  languages,Female,12,30.6,29.9,17.7,6.3,1.9,1.7,42,72,90,96,98,1470
2016,201516,Academic year,National,E92000001,England,Final,Other  languages,Male,10,26.4,30.7,16.8,7.8,4.4,3.9,36,67,84,92,96,880
2016,201516,Academic year,National,E92000001,England,Final,Media film tv,All students,1,8.7,30.5,38.2,17.8,3.4,0.4,10,40,78,96,100,18843
2016,201516,Academic year,National,E92000001,England,Final,Media film tv,Female,1,10.9,35.1,36.5,13.8,2.2,0.3,12,47,84,98,100,10840
2016,201516,Academic year,National,E92000001,England,Final,Media film tv,Male,1,5.7,24.3,40.5,23.2,5.1,0.6,6,31,71,94,100,8003
2016,201516,Academic year,National,E92000001,England,Final,Mathematics (pure),All students,NA,20.6,29.4,NA,8.8,NA,NA,NA,NA,NA,NA,NA,34
2016,201516,Academic year,National,E92000001,England,Final,Mathematics (pure),Female,0,NA,21.4,NA,NA,NA,21.4,NA,NA,NA,NA,NA,14
2016,201516,Academic year,National,E92000001,England,Final,Mathematics (pure),Male,NA,NA,35,NA,NA,0,NA,NA,NA,NA,NA,NA,20
2016,201516,Academic year,National,E92000001,England,Final,Maths,All students,19,25,22.6,15.9,10.6,5.9,1.2,44,66,82,93,99,79097
2016,201516,Academic year,National,E92000001,England,Final,Maths,Female,16,25.9,23.9,16.4,10.7,5.8,1,42,66,82,93,99,30680
2016,201516,Academic year,National,E92000001,England,Final,Maths,Male,20,24.4,21.8,15.6,10.5,5.9,1.3,45,67,82,93,99,48417
2016,201516,Academic year,National,E92000001,England,Final,Law,All students,4,13,25.9,26.3,18.9,9,2.5,17,43,70,88,97,10272
2016,201516,Academic year,National,E92000001,England,Final,Law,Female,5,14.4,26.9,25.8,17.6,8.1,2,20,46,72,90,98,6540
2016,201516,Academic year,National,E92000001,England,Final,Law,Male,3,10.6,24.1,27.2,21.2,10.6,3.3,14,38,65,86,97,3732
2016,201516,Academic year,National,E92000001,England,Final,Latin,All students,25,42.2,22.1,NA,NA,NA,NA,67,90,NA,NA,NA,1108
2016,201516,Academic year,National,E92000001,England,Final,Latin,Female,24,43.4,NA,7.9,NA,NA,NA,68,NA,NA,NA,NA,629
2016,201516,Academic year,National,E92000001,England,Final,Latin,Male,26,40.7,NA,NA,2.7,NA,NA,67,NA,NA,NA,NA,479
2016,201516,Academic year,National,E92000001,England,Final,Italian,All students,10,37.3,32.1,14.2,NA,NA,NA,47,80,94,NA,NA,791
2016,201516,Academic year,National,E92000001,England,Final,Italian,Female,12,36.8,31.7,14.3,NA,NA,NA,49,80,95,NA,NA,467
2016,201516,Academic year,National,E92000001,England,Final,Italian,Male,8,38,32.7,13.9,NA,NA,NA,46,78,92,NA,NA,324
2016,201516,Academic year,National,E92000001,England,Final,ICT,All students,1,7.7,19.4,28.9,26.6,13.4,2.7,9,28,57,84,97,6227
2016,201516,Academic year,National,E92000001,England,Final,ICT,Female,2,10.8,23.5,30.2,22.6,9.7,1.1,13,36,67,89,99,2115
2016,201516,Academic year,National,E92000001,England,Final,ICT,Male,1,6.1,17.3,28.3,28.7,15.3,3.5,7,24,52,81,97,4112
2016,201516,Academic year,National,E92000001,England,Final,Home economics,All students,2,13.6,29.7,30.5,16.5,NA,NA,16,45,76,92,NA,236
2016,201516,Academic year,National,E92000001,England,Final,Home economics,Female,2,14.9,30.7,29.3,15.8,NA,NA,17,48,77,93,NA,215
2016,201516,Academic year,National,E92000001,England,Final,Home economics,Male,0,0,19,42.9,23.8,14.3,0,0,19,62,86,100,21
2016,201516,Academic year,National,E92000001,England,Final,History,All students,6,18.2,31.5,27.9,13.2,3.2,0.4,24,55,83,96,100,48360
2016,201516,Academic year,National,E92000001,England,Final,History,Female,6,20,32.2,26.6,11.8,2.9,0.3,26,58,85,97,100,26158
2016,201516,Academic year,National,E92000001,England,Final,History,Male,5,16.1,30.7,29.5,14.7,3.6,0.5,21,52,81,96,100,22202
2016,201516,Academic year,National,E92000001,England,Final,Classical greek,All students,34,56.3,8.5,NA,0,0,NA,91,99,NA,NA,NA,213
2016,201516,Academic year,National,E92000001,England,Final,Classical greek,Female,33,56.5,NA,0,0,0,NA,89,NA,NA,NA,NA,85
2016,201516,Academic year,National,E92000001,England,Final,Classical greek,Male,35,56.3,NA,NA,0,0,NA,92,NA,NA,NA,NA,128
2016,201516,Academic year,National,E92000001,England,Final,Government and politics,All students,7,21.4,28.7,23.5,13.1,5.1,1.2,28,57,81,94,99,13786
2016,201516,Academic year,National,E92000001,England,Final,Government and politics,Female,8,23.1,28.8,22.2,12.2,4.8,1,31,60,82,94,99,6282
2016,201516,Academic year,National,E92000001,England,Final,Government and politics,Male,6,20.1,28.5,24.6,13.8,5.4,1.3,26,55,80,93,99,7504
2016,201516,Academic year,National,E92000001,England,Final,German,All students,9,30.5,28.1,19.3,9.2,3.3,0.3,40,68,87,96,100,3446
2016,201516,Academic year,National,E92000001,England,Final,German,Female,9,29.1,29,19.6,9.3,3.6,0.2,38,67,87,96,100,2112
2016,201516,Academic year,National,E92000001,England,Final,German,Male,9,32.7,26.6,18.9,9.1,2.8,0.6,42,69,88,97,100,1334
2016,201516,Academic year,National,E92000001,England,Final,Geography,All students,6,20.7,29.7,25.5,13.2,4,0.7,27,57,82,95,99,32869
2016,201516,Academic year,National,E92000001,England,Final,Geography,Female,8,23.8,29.8,23.6,11.2,3.3,0.5,32,62,85,96,100,16525
2016,201516,Academic year,National,E92000001,England,Final,Geography,Male,5,17.6,29.5,27.4,15.3,4.8,0.9,22,52,79,94,99,16344
2016,201516,Academic year,National,E92000001,England,Final,General studies,All students,4,9,19.8,26.5,22.4,12.4,5.3,14,33,60,82,95,11636
2016,201516,Academic year,National,E92000001,England,Final,General studies,Female,6,9.3,21.8,26.6,21.6,10.8,4.3,15,37,63,85,96,6010
